,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7,core_8,core_9,core_10,core_11,core_12,core_13,core_14,core_15,core_16,core_17,core_18,core_19,core_20,core_21,core_22,core_23,core_24,core_25,core_26,core_27,core_28,core_29,core_30,core_31,core_32,core_33,core_34,core_35,core_36,core_37,core_38,core_39,core_40,core_41,core_42,core_43,core_44,core_45,core_46,core_47,core_48,core_49,core_50,core_51,core_52,core_53,core_54,core_55,core_56,core_57,core_58,core_59,core_60,core_61,core_62,core_63,core_64,core_65,core_66,core_67,core_68,core_69,core_70,core_71,core_72,core_73,core_74,core_75,core_76,core_77,core_78,core_79,core_80,core_81,core_82,core_83,core_84,core_85,core_86,core_87,core_88,core_89,core_90,core_91,core_92,core_93,core_94,core_95,core_96,core_97,core_98,core_99,core_100,core_101,core_102,core_103,core_104
1296093338827972610
948225865892188161
18433550
1060553031404548096
52977108
1268695534623174656
1325224349616496643
1306568300
2376980047
1151399171414528000
1272564889467437057
1129062030139428866
1037079214858665984
867633430351069184
165282325
959860630747537408
1568562884
1293768044745879552
60495956
1949256535
303928540
557098235
20946945
1202843659441295360
16841497
212535831
2809106587
1363650980403945475
2831779447
2343934104
1339353310680248321
1238547847294918660
379884432
1392251056726233088
131966735
3136991384
795370966654287872
1380306770401239041
1249322754127650817
1329109738987151362
127744824
575429484
1293659042850779136
622665250
1185951824236429316
1125511716719202306
887707560962400257
2920487169
979849115596152832
2235905185
59709475
1534207284
866332197074194432
4242724457
1339493619665952769
288373829
81999332
637207229
1198930732258922498
561140826
854104950959468546
1118246198673059840
1153317695233900544
2822859310
1716158731
3003339465
353319928
1343106114536222722
1257699036741730304
877304844108914688
421910138
1368658595525632008
991739673256095744
2281149565
720917320
2865724233
1071403459935641602
2649244371
1136722238491758593
856916761
900074636083437569
741685012949520384
946513710750879744
1390409666920947712
805809480990687232
288567638
361368996
188889560
467373716
2721542085
1150789535468531712
898169337340710912
1292248324309835781
2416225206
3253224984
2260800228
1020580302207488000
1217931945021247491
2869719225
1000288622
1132434460425764864
1069802229442465793
1239917128049983488
855459619593834496
1273001778460704768
832183461435863041
953736323835334659
59005881
986414552354041862
918740362855792640
757686796062908416
1395324527597527042
949284328315367425
19695786
1232882809137750016
6323932
1304806684716609537
1058522871000154113
1282891965365923845
547086448
35820849
1236714680342794241
121288060
622328587
1267571824742850560
883692397724663808
590175311
15388404
11555472
1260355824859467776
1177075123787927552
608517681
1127589413687480322
1382372340621844485
708698097845669888
1032755283561537536
844235926104657921
2821265775
1489070300
747840927545188353
1240786038974320640
2223704718
1092380557
5717742
992479269421973504
285388253
1653594834
1592233854
1244640598688059392
914824434523009024
387838275
889694808343588865
737507339238932480
1621840897
996505475595239424
279036722
417327804
157711260
274732655
2392124629
245102702
805503218
1341334260016418816
1054828946586390529
1085186585254014976
194549998
3068892210
19303497
1250008078897917955
775392590866837504
853443305593614337
1299078979324764160
340015631
26466787
932805374
28893932
63776976
27089813
1226303729219100672
822108137419341828
1219305011647320064
612104313
1143414013155577856
149676467
293540508
142038481
695430921953026050
953112027219841024
74012445
345588691
46672343
908448591668289542
1307942917940494338
1348821463600607234
953114278512521216
766181273475899392
146204515
48267192
994272555954556928
1243098061255184385
1280533511464611841
1002941586265837570
1289245609027919872
69001458
1246119095201927171
309957480
1269064154171576320
91018655
245230912
398413123
960393775
1192548471171092480
1547090558
70648918
1196467294056128512
726807865097342976
544426482
1412076163
1342515757
1273211146741448706
2833726897
3251878660
746509713362157568
1586831413
1178764327
110582635
1252017674651144193
98844733
1087495327
403417305
68292239
132630838
3042742060
122527659
116283415
2211132088
1308848633492709377
399140478
615680754
979849899641581569
99259652
1475522372
2351394907
69633783
137805948
255583388
74619731
150329113
68377843
753006366
2569008809
1243460459900043264
334254826
266712559
874535227238092800
624713274
125035698
1056544106514653184
1488798510
4286536841
3976952775
1654127934
164038701
900009832039710720
42928434
1680506966
802334228
3622918937
707712787
83831889
1292584063728058368
950159924302106624
784660887785308161
199673961
83239946
288383781
71920071
3040771269
1116054819645677569
1291757988865142786
853881396
3142946013
1203630381225906178
990724441561796608
1321508852
2796299220
1048621728002445314
1113533232698601472
764767866
1110016544161972224
1035818862393143301
2973996671
412686183
2688066517
1306284855404253185
1243298616007106560
830056783100141568
3496824614
764619718309183488
89755087
1005513100437553152
216907320
718797180593528832
1202976385872146432
1071483574115844096
1138791550102564871
1364959088917041157
2318470765
1382934910843834372
862255134562283522
956907057092886529
1156664271541063680
1176916703676178432
903330523900248064
1159775280447336449
3405912695
3975053308
304832043
154597646
21626531
335391908
1290793737598038016
286839472
1381149921542295553
1370647211802038273
67081332
1151189402577715201
985222185441689602
1182890398101864448
1012973407611301888
281472026
253964948
1105636921756340224
1118590338116014082
14670725
1216551408989802499
134784213
1003196485817851904
3502193722
1266346874249895937
932060965872349184
16170997
971754233581228033
1159476923787087872
899928482075074560
562659792
762292952190312448
3364327647
1323158731
1170150794898751490
264043245
1017579898142015488
1314172708733751297
2420333041
538746540
1017200650147549184
1546341090
404546392
504033873
1279042274932994048
2849954843
404893147
905235837960552448
738125373561438208
406869260
19821265
12648002
980727730311483395
383619185
4633647535
1341061963397402629
75838766
908513948122669056
3988765162
26782649
2221832178
539495949
967957240111161346
500171541
1107664745501466625
3100863856
1090833438595268608
1255624258505584646
978620529908310018
997928325787082753
891897048999510016
803426696258953216
1178388586267365376
2747973720
1245805722601811968
1235373501869101058
2159466858
16710423
1056522236360822786
2273975156
2738201281
54313173
30540443
949320216579751941
1378365107919523845
2295326083
695836998347653122
2272162736
2666630342
370840337
946726588200218624
2282882557
1431610884
1177355743454015488
1097322529679585280
4825343644
647263
1229056057768435712
1199335520
254292798
3375388973
582339226
1158386372605952000
1377432488
907849052045410304
869785427334615042
746089924818931712
1229293066558656512
711664070231986176
1141048210015825920
1142545970577727488
759210552367386624
431778914
59228978
877894381075931137
58572602
755055
55743649
905051597205417984
140574898
112171006
2788048944
1067490340284915712
165899745
1096766566279073792
800064719566442496
906720104
58426372
1218987476112543744
364246737
2753803607
1369060755497123846
81051253
1108412684813377536
1024276507076780032
29137400
110459858
1294489874037272576
718389546
1090455448489209856
51871125
2876592251
2738636676
2945934784
1255558051
1270243017446682625
1061398427852931072
1124679738411425793
758838643
3023577724
845319638481285120
605452132
1251119660503674880
3296904313
1195739227
477080681
964926724977975297
782305696368832512
852226472886640644
1022194187460984832
2369358026
966346840311582720
121098140
1036150913805635585
1367912887
3583182615
188679810
1087750770148159490
1202170936721657856
51729210
484796656
1283424566975619073
1371872661089837059
60458714
2288715758
30217806
1136211162863980544
1004069406446583809
1381471429640609792
75380294
1828468578
2728657237
894933909573586944
1234408640934744065
63273480
824241575706427392
1267945258207318017
65627182
1167145117452570626
75115375
925131345981997057
1052380655684911109
1024687051432755201
1367084628645990406
3471269537
284304629
834800801663025152
2811341428
875679268126306305
1239632420103651334
737913022006579200
301229250
729212113684729857
483454569
3364862051
1197088427319185408
599665849
1004264402122616832
19714395
1321378745240981505
1069370111218266113
16367415
1320526937207513088
730433003604840449
13920962
1127117993241190402
4925821836
809477971518095361
22467617
1285301599292686336
1118513751886581760
1182815304365289473
28969465
1265188642927988739
19491219
123355357
60910828
1183919306892959744
47681517
216919545
275364170
3323459854
490512649
1478978113
705825519477121026
1016029223008571392
1244018558348247040
325572949
1262803028517761025
3261620311
1319977764754259968
1249801312209797120
2728620722
15496696
278994408
1166260575875293185
946706181913022466
938616384572948480
901875699782471681
939499282113101829
804093373
1347661878017863680
734920162776748034
1272187010959257602
965700127
873434217086169088
1034352768973189120
1298672332702199815
23511272
1144194850746540032
232530903
1247824918332542978
95807398
873469104
1008641634
718007157929717760
2148446229
34568038
924621551978385408
441588283
937639381841489920
2188905007
1346114910
21790506
1150001168388632576
2332656648
894213433356410881
36613424
1005710993035427840
267220249
863938419428175874
44344177
1181781134134280192
2951171375
2889826208
183072220
1370391933026140161
63149620
1127441023989317632
255805664
980696332754075648
151042933
38098736
82905571
1700662117
1058327346619371520
35109534
970229427253559296
1047510767623458816
215227842
1200165253805301760
706763
726483586992488453
1275116455529345026
346526834
2933691139
1604209045
39736968
441465751
337028240
57775091
2830222586
1159712666539008000
116140626
260335117
14709233
75007226
299647258
2721897461
900682128425398272
59379886
4267525998
199089566
733782472253702145
52684842
1087180093028331520
17889166
65069618
3386941533
1033245192
1156638403255050241
3162380424
1466245934
1494898614
811877580026458112
1120914312
33148054
156356451
973129687722414080
24767013
902869489213169664
2415038215
138625806
1038418294288592896
774550615204790272
1640814822
153928690
82616765
459101819
738213685131255808
3733537226
945372450929496064
267549872
1365587385019490305
119371309
40991628
82316829
781805906
787856124
969564274124353538
1279039225636302848
762630525509001216
3289968268
1684244252
1192171709031440384
278782436
3352671022
1327855967120322560
291891944
261392034
462442038
839955189146726406
1263917387981549568
875895344
42604759
209606862
2689097382
1177379261960708096
3456615865
1257967141753511939
1011927588497862656
1240566014980403201
1171022868
1237909096877240320
1053573806118330369
1047922961183924224
424939547
1230346607100485633
986710824281673728
878191890755190784
4854266093
720385641423351809
1319558274199453696
847168853822132228
1235010517757857793
30622943
1069045039
1108509854002339840
1018479898816544768
376388386
1243800895764049920
1240118200647520256
772539078302507008
2556276427
223521568
47616056
16934594
783815905
1020386521243947008
735590485998325760
1013960575
176947970
1007482519535607809
32801234
745910972473352192
500035632
461781459
2881999825
263807286
112658791
1334659421805268992
1033139590020837377
749504317
891068923541573632
2810023685
425745533
2491000284
110082793
1043637394912624640
3502707256
1066871871293939712
42058616
1180819098638409728
891604728244654081
1543759386
760723189215404033
837635778117259264
26949869
1332190569523683329
934842466175401984
956674177033015296
1263452941861543936
3715765152
1068842652
60454652
84330779
990062073613697024
2401346587
715167932888776704
845115344700162048
267671618
3263042738
3958744333
980597153197428742
1133711777747759106
1261020006340591617
562020929
16961918
119076976
960691812439650305
20023987
1548377478
3380912733
802135459023454209
178188553
932488429526544384
1192266519721340933
362976945
997427195835494401
2875857580
534487582
516841863
218648588
1198305636150366221
135625880
2305046276
1202757177192144897
743913
1203046977656807425
1285577092932001792
589339571
1234170006151270401
162432130
1860418286
1321703205730996224
1100325504438005760
3301465281
2342825108
36321354
1416500532
1279919264816746498
1287819815533588480
1140236986105630720
439051746
20805039
763129578709803009
1732458804
210159199
1227321768060301313
2605009470
937977883183554560
2228409997
1010518766210441216
19284888
3304904951
1009439810862354433
901553379490512896
111510913
1287615713549733889
874784130134937601
1932455076
54384307
2428367116
1595753365
1294270216453730305
51798900
133071063
335027463
1230680056541798400
787131036127735808
914919208777129985
2886442146
2901221657
420712955
3194313663
81953452
1297827486206590977
106062993
393007178
1122158921450442752
14954063
2773408791
894159310716121088
720589089939013633
27538214
9277702
4788145157
860929174105726976
715566396235616258
917649782
2268337218
976521596289671172
1464577471
1270419155020218369
455592526
2408368400
1042740274370424835
727577600084824065
452270494
2198523230
4132889723
596016043
1269136143112699904
1652440550
306947563
542866673
833355057034833921
2911645708
3397377575
1019649387851444224
1169340072237371393
711190039082893313
1172566405239255040
753426126874304512
3150693713
244601918
2477306145
31389644
1020224335703953409
95882926
611835582
1382682255483617280
984693324463443968
1313617796409032704
1318124118215196672
3151926714
2798939374
14121456
17761031
420773976
1207089142145994758
1364338700952481794
1084339328
5988672
104720726
1076220115266478082
350354829
424195205
418342521
2889071043
1311982293246980096
1059531071317069825
164521603
2242797145
21544534
279198489
1342874338006069249
704160542903156736
26613925
1280889127785959430
718075788587835393
36350905
937410399477141504
59857369
65389478
185869791
1366329494290788355
14159943
989586093937971200
2192049523
1389315726511595527
1191900172986572800
1303994567880966144
1304583469952053248
1338517545209442307
342182945
119931057
1007788873110491137
959543304156098560
787842529513189376
117766099
753680148
1243193730414379008
817270221236879360
126591558
50151077
233913342
191010218
49120935
92139603
821315739575521280
2909833006
3276017490
349788190
1265484130776576002
161036126
1292207820
1265610329171484674
1376583583696048142
1360752581509845001
753665477495427072
821277720839684096
1063198390018813958
1221010847876567041
949757171226611718
469867538
729684324
1273618907841036294
88062732
14973958
933460444991447041
2203232502
1263024458295640064
1188717530237546496
2599421106
17733789
74057354
1126139638287040512
1174075747746701313
363896739
13311292
1024458093818793990
73849732
1355252448873623558
2776199244
1241716883310567425
367739947
1366038038053322753
60816704
117258094
30971525
508406174
870606756
114626755
900733544921747457
61743163
335476793
706359620
1285335132279238657
1250465930250833920
60944552
3177035216
1206725224890277888
576475129
274602077
990197023
867597737381945345
1156774024304893953
1135038999297314817
1237303338825220096
1017132771511332864
22585327
1347976463983800322
24271683
18229080
88195758
295085158
3494189177
3134219618
908363414677811200
15112701
802275571560574976
943410269325230080
160194341
953375943510421511
1310806672449830913
962932966212083712
277175941
14130682
192538825
1192117076309291010
1083155035641413633
3274503872
943655360786812928
14200582
3634118841
247845245
1062878697605263360
2946848616
1014140912715337730
3285909050
69704263
566094708
508360150
1249548840841199617
1020821473
875258401684504577
2431594562
1262906486679724032
1348480064946638854
886872830
20571672
3108841092
245713299
2816960778
11704422
95240806
13570102
230683835
1003662331308490752
42417984
1612996309
2214285223
1050980161775009792
228329651
1026112447264907265
1114247196365414401
1059553685691342848
1077696317634347008
1374061682
1018529582503219200
526630929
631075531
191779623
41860681
1222193343737794560
1346838578
749444943177846785
394829692
3278768496
1098349120492687361
2376012925
1251835468192366595
73492376
19301487
277517657
263218752
2900768603
41307372
984833657780293633
26068824
133955669
1536124142
60619939
984159672839081990
481516935
1082996967658147840
120199223
1057711724357402629
1280575754800181249
2915164617
946437938
24819464
1047956466949410817
1029051373860442112
1272766881925959680
73459178
1072460478083809280
486852521
4864005274
59257007
4037753782
219361698
1270425000135340033
125335943
336896451
1062706908
995719471
972082452243021825
851800979146256385
925719533595299840
1207682434961203201
1085564515062870016
1606418078
273014559
472628395
974951131939033089
4019285439
1247511712246509569
4121059270
880563546354065409
17556612
18380428
1004809513491316736
3395318351
1053921890
1122124092826628097
1111611716377419776
711280559893450752
1362891643196764160
1040568148074745856
29843511
2190462353
1918208047
1365311293398384641
1199339563723804672
1125914934481756160
811627174448996352
2534734662
768282084121071617
96327235
2740088220
16396580
309200840
1219653242742886400
930775686360510464
14845195
42420681
750717720577118208
2675361
1034125598162149376
3270559388
1141964914912743424
37699043
2800158122
264934312
2859345035
2276510935
956329237
16202200
1106210221578485761
2578600159
17520295
1188441605461757957
3391899365
3956837172
1081300526
924033679659331585
68460366
1713484566
2944441234
1039861156549144577
161894772
186938544
135114281
1050433739782803456
1135991280985563136
1094312555449864194
154864593
319039768
239709524
2810765493
1172114499383504901
1226609164467617792
39012439
939518474233221120
1167856239826677760
2716076245
1269072699781001217
993054567528050688
1183062613506179073
327703294
951707541221920769
30938530
1177891142072963072
787908648089505792
989820997976182784
1279209709912961025
1075129473211793409
3301643341
1235924126344364033
1360292079327395845
2678696053
1353173557
1509712788
1130540273631748096
1095271887465111552
932847441316999169
1848996391
1356430737524858883
117537175
1329757029884420096
1296839126839418881
1287454128067682304
16802170
881570286923005952
60381074
752167353375399937
2366209694
1290917687816790017
1283762617748787200
1107296179836973056
776113348677033984
1253694563396415488
1145321808
804775
1300861532495122432
1126115194420248582
1423838340
792035592
815322765263859712
1374379368387018768
896641093
3371223765
857619942580961280
118557592
1167493294567247872
2575657283
4611594209
6270652
158799075
8333042
842737980909502464
335716457
895499461576675328
1419843398
2972517550
356671288
1296481398392360960
3325891027
898388108705767425
943637648522072065
1276349756831383552
1063135984399740928
226552746
1238927019322355720
2436484735
2473839121
3188970867
29456502
915340357902184448
1032572890561044481
986718011661762561
3642241462
2375680693
1039809188988366848
1351409312371863553
3073512017
489550720
991288652050452480
1313105255517827072
1149174005657722880
884588751548280832
936601598134046720
616238666
98364283
1060277632363679744
1932662647
1524770221
2372296831
409635380
125167201
1205186684532510722
1190775801307779072
928294444432068611
1241974966867951618
720911920686088192
14701465
1049081351851442176
260353500
922506645208489986
886572615581786117
730426730767392768
47881491
1282768439338246145
1191848044108615680
1067708536749211649
121568736
3697403055
1052572923356155904
1032576600502665216
1391425518201937924
789974427098165248
818996859054084096
333468985
228432921
13494642
558397853
1311917003716931584
155393416
742665628125925376
835323448675164162
22903208
3835957955
1239984405143343109
19458818
1259542757833691137
1057823151692898307
961261695699070976
718894985702215685
275681081
1063373689490718721
816566226994401280
1081054694
547991315
1250581087820095488
1061833244939878400
919389872380661760
1270491521712885762
1151560520337694721
785205908418732033
1055398741497335808
419666836
1295401147629555713
1003238526794727424
588936174
488046490
1136845396431425539
538180156
1174205512730238976
1188610489519136768
1186662110635409409
560132752
445948543
1350281911
2613625327
3197230893
4107913756
790555364441911296
4880930321
48520782
1442909316
1224479010916188160
17951422
4024735935
23483816
130713211
1147076952106459136
182747810
2313696606
957268917386440704
1215762411459923970
4745892947
1054795849417588736
781383887515623424
2182827582
1045313691250552832
1088859277710757889
1328494728715923456
41642276
32472812
4928555999
407390698
1121709151779020801
2464437806
4647800784
230070295
322819504
761041454
1004503386627104768
1219515392705490944
1145326260341682176
1013062744625463297
4285111153
248064747
541752242
1349578008676323332
765929538
3319043233
8688832
1090027419510194176
182147242
3800245992
983694213878460417
1177254855121035264
1120590137694543873
934139704286547968
889727106392903680
35473191
576029291
125906952
874103486908059648
1273226307472691201
1204093876098617345
1280119416806608896
30692684
1023131462936211456
1018371226811682816
909100256939446272
1900892594
1013748806704386048
797603740211552256
783356164037902337
264661287
1855339008
1008987223616868352
831517379783913472
977004837899415552
804696295
170617155
838536795243565057
1419792643
844185356408946688
13079212
1325052428849311744
890960520534147072
1029631500390551552
57338936
1085258254719037440
79393214
2768989877
949504307811909635
4528188437
826574686775500801
1181697559796080640
1087520011755884544
59667812
109463738
801455295046238208
3094554584
2192559721
1025046407529594880
1957811250
228709861
46027761
1104814532491444227
881453625448448001
3092424634
985997740969742337
14375390
218502051
1528263356
856399164523126785
1250690406074978305
757226286418894848
2440439196
1026526451116519426
1301856000232677377
2882072878
3155410224
1221691042325508098
1238049606
201193374
990157984885035011
218379543
897062599996710912
136744813
1097643557345783808
1934027486
415351610
895253830086086657
3221955110
731140529271017473
110374550
816578659603648512
430538410
721086158604775424
819029120
2556837656
37543624
359838444
359188534
1163887892936048640
2556637946
2827626930
90070750
19457301
1060078158777606144
22408636
3091013985
238978175
862111327023747072
174223715
27078837
19871716
935985616260685827
1070715712426127362
826752094560464897
38265117
357642770
5763912
332822551
975079716259581952
3063896002
3072860014
737558141022273536
633443
50149969
1029695930608611328
298143992
898408770128101376
232756064
1082278793048403968
843845203
15668978
862516978937774080
1322516636105134080
19647640
1885864526
555108676
1243469538215317505
224742245
2308601929
17736162
1034113538829307904
1020686306
242668119
442680814
806441558933405697
14233835
199826663
2313945114
1176157249233989632
221032511
15286268
900591356
59169085
103033843
21358784
3760135997
1159427062962229249
3013101932
67347016
44622144
14054507
276675357
33923443
79682960
3015180905
2795475770
564634722
115789152
25367412
2559225829
127719160
259211646
801932087850835968
4226949387
33702254
110749146
37989702
22102194
2841849263
775588820175781888
1351609771179307008
9308852
118033273
143878632
702779794321072128
41754728
16954154
20324421
1027169391853625344
4374658693
1276908795831164931
1282137129418493952
84653850
564206462
1225799162
941096186466918400
968663176458964992
490711088
1179543053016686592
1265204918513786881
1009218008068317189
1296747538846908417
901895237785845760
1267141474765996032
295946264
1318354435333083136
869380882209005570
72094526
1155883469043642368
1106392768354680832
4554153857
938560263334387712
3230296491
4778821289
882516330477441025
383274268
888147729544654848
14070439
1015807396013371392
791579
1294167450456592386
217565974
79769043
2879594951
1362454605205020678
320308842
31559098
1115674317574946816
926539337533149184
320869019
80425279
1183263064218460162
1068306476169654272
1172165974847610880
1252800025
592266352
978529342283186176
2708824621
1241803578437754883
1212818572881252352
825885695029841920
1306980804954816513
468920604
2863215188
4896260830
180162249
330037203
76580971
1074265262
1060009293162921984
1242804756126535680
855151548585955328
1137040660748414976
3395022747
1299399624390737922
1141142988464242689
915869078
366674892
1154168498823634944
1150632350851772416
2746704440
705065836097216512
713112389864939520
1736777106
50481575
1318527689247043584
817458449541758976
1191048424084430848
333646231
14235041
928680668854235136
1360051337195642883
1352903202
2429520150
4748979782
116407812
1125413739174465536
1082466840
23395969
901865869822771201
122577475
1263586616674709511
1225839552708980737
2484706289
986664781779218438
1191597971558649856
98033196
852250349511593985
831315684906848256
811541063542468608
2560986331
933411996900478976
1408505041
1107694331710701571
157806110
1056576103333146624
272680948
452274501
21287873
30135079
39699885
3234398823
824293692798369792
15574692
1299004187808854016
2237387300
482582009
855546799586779136
1197397812931178496
16119536
537048922
2431587622
1111998290420269059
380350465
3366425153
1037753100688343040
942578502766804992
1055943437852332033
954050589226184704
2717355787
158952098
1038619121943027712
48987444
822218133234679812
797229403
739061912
2768131215
324904197
1220024263
44969817
14292458
1096392140
1037656981321003008
856620561342111748
1140286863388893185
730488020726624256
1654380720
1204163298536644609
1320191012422254593
1277903244283396096
3930422067
1128742830741102593
2973832575
2768410791
1202435971096236033
983774510
883721090
775156411617730564
482908624
190102696
874185583
822265922480177152
900010486791417856
1006653139922153473
23462367
4077597274
827959219647229952
1037022260610007041
19705255
3044705753
25488792
1307918457598402561
25740657
991014159272689664
142756065
1350314306
797394847577608192
755218679260905472
1199309976717742080
1197027482546761728
3343158689
277496684
908081410157752320
2331027948
1259173347281309698
4237033546
2691155516
878581678121172992
720259966590783490
2730126223
2343028685
635028101
3291577497
277449014
51591053
2436920608
608355240
1087224452
1263091526839570439
1197519027989569536
1269958293465726978
700735166
3243340203
183169288
963164084022673408
1219701382200078337
72074540
15087237
1257771283305115648
39682676
760129485513584640
2830002748
878518878846029825
1221803759795343362
625556148
877623794
2893261798
2779786376
1223740118558814210
1349341172343312384
1122282650
159514231
113369924
707570004527587328
908350776
134400831
748007792
2308931389
1308172683826397184
999960032711241728
1143108781376602112
957738716000407553
2647525789
23627253
576767628
190363590
1182202130188292099
1085391621057855494
3075614946
41117987
368473589
160703773
1957528748
14457832
206732289
1351918395369861123
1167000816865042433
1545756036
185883826
2568734940
2411222281
804049873481789440
1268193800066871296
2562351306
47849462
1232035112
20190079
1200996469144031232
4866640799
1128757134706073608
904726296
552902037
131248250
21023183
989392279
1576276220
1257959867584634881
3184841685
3885912072
4863040607
1149748430283014144
229930024
260956822
773722417
1684261867
217696911
1109912107259232256
398835657
2473519878
232120502
2595587616
941866962216353792
26015994
787357792222998528
988286812996042752
2344176362
1180208832179515394
314014164
1057613509024997380
2613937274
855465535517204480
857310777413443585
1038433870461448195
4411511237
458733840
964899362211008519
1119927926202482688
18172763
1008831733406490624
952949678533849088
986037210309783552
116447709
1139537886250983425
769503319899328512
1089263783271428096
2337598033
1901071350
338046822
297899096
183140375
74846617
1308928746083119104
3293355863
280687108
1073775585263009793
1172576917586944002
888921414555901953
1649198012
100549612
936717810876563456
3122708111
2905957216
1290691324363120640
822941172469481476
21832095
1289470338
597820127
1038699360219852800
266761218
96217533
922847904058011649
1191512089417924608
3380065600
1148565921612611584
310483720
1058120319809011712
1242189611893493761
1227954355061420032
1015043560146530306
990112098
3316049326
749271408
861321521884737541
28883871
900232526119280640
34990384
2534098380
1170696536470147077
1286359633
1170016954591039488
995963281
2351882474
1322893966958862343
1107389674161688577
1028832063565180929
1186358161
788877517566386179
99160458
1276618306099785730
48283284
1148288064558702593
1169645905
1253365466166374401
597686046
1138972134930337793
52143315
809473580064997376
1222603088814624770
187260675
808609862838063104
368766127
1179423710828060672
1113577939315171328
29274862
1625218945
920915276941557760
58822766
3535943595
67405904
296462011
1146916575334817792
933088924955705345
1170385988931264512
195642037
797270486157705216
1187238684086525952
1009580174956826630
1362538215278858240
2724651985
1108107739509723138
828063588560408576
2847354246
119166713
1007423015762780161
3151422046
2330781440
277859351
14831248
1027235660174770177
772646478820978688
202546169
3078527727
613912394
236234754
27465862
1271474377444466692
1133109229710172167
3768283097
499379200
1135211187749163008
1269509770433622016
62651532
1383168662
17994909
64954941
1200665368391507968
57060169
576975457
1015640897143205890
1051509149626961920
1241991484838006784
1386717408434458631
98640801
33083487
1151942630630182912
792976821184761856
1103815540596969472
204367239
1111017852142788610
1104071169081143297
1088418657770921984
249954813
1148071523044847616
300467000
1241073030488567810
4127095223
1275739113396883456
347355113
804038909793619968
882307001451069440
950296890465312768
257506297
1840221858
19149703
720674735005126656
1105632244092321793
999441420397228032
1127801884830396416
1699320672
1040091959493386240
1968365508
1036211239423299585
2718504998
999641085923164160
75490948
1095092546420781057
1352253058667970560
1248910706902261761
25459996
1280774514222272512
438346667
1103780282677841922
1024411383469953032
953616889
48132940
1283828010748018688
825390743518924804
2894733166
933091456574808064
1035528828129619968
1332742226
903190197864718336
1129177621
758331042
2513558005
52053878
36313439
2276528468
1604541715
863828060600139776
1002235247298318338
941190912914235392
804069495253962752
1252701655839256581
108098922
19829146
3439333624
867198883503517701
8904302
1114972720826068992
308155586
2986195707
1167174586733080581
896126925541920770
1272262090909192193
1305487125488558081
3442130053
23572926
3415450978
2159702763
2388867836
775630411863130112
824231738133991424
300167669
1288166737670701059
941778885124820992
319849728
903197583044202496
728689713738076160
20389695
959597547609210881
1230728581874978816
29211782
1285419875788369921
45076370
389221031
822253489
2223777012
98962695
92883471
1141345406594560005
146287280
752121585000218624
797117372192739328
20041912
1658897460
852537561016922112
1317967417184784385
59083454
157619471
897769462954414081
1292476264079667202
1106650970409353216
2997187182
2984713195
989606548832956416
1439859662
1048081169034559488
371700685
633877108
1082582554824359936
101863102
1390523864879226881
2175424766
992599854
1195696356
756008610
394839904
872365003395014657
1115385551266435079
1046255988851044352
955710498040762368
60529887
364611513
588017994
704173483446575104
1908161706
1195289899
388173582
2250471965
1135719960
298567346
1263074923234258945
375381943
1615734924
1247361889908097024
1151342743253241856
886144845185789953
105292982
978922958
1175052706790158342
2531335806
178279245
325454819
832029483305537538
337525820
700815657231724544
14966186
324127755
110311651
2536394174
23430722
1012464512513871872
100656757
1341065005542813698
1625009654
1107117946210443264
28008289
124242950
209227489
169516027
465890356
768442128
1922015348
250697443
1365704388
476633272
33714150
1243785928637734913
152194866
350677913
1123425759022829573
795825809101492228
38818271
1930266542
712681735083991040
63791170
17058568
66914615
43177064
1307929861579628544
745799112101003264
57834160
20174338
132006038
52585884
4375770192
2827384575
69258540
1305747216657604614
189878038
977356164349419521
1442767393
27216879
949887016266735616
199184029
1129667178
2548163912
439561391
45361145
3243646153
846488291000037376
3043435284
90913397
3283882994
820273112
42485312
1047472801077243905
2430972396
794397388718776320
1093160317
1389173878518394887
218279852
936280755004723200
140566297
1016112050227908608
23165990
1248504073
149075374
779479750460968960
1067290584799432704
383646336
1034666951258193920
2606571803
17769002
2901908975
323231207
705948962
190937072
893442336826552320
863049463425900545
2556804893
3711704237
1263418913561305096
758779256
4240984992
702500321772359680
223671790
1345526749
1096547763993669632
1648171814
497629239
509699515
874469617728663552
3308769963
1523704687
75052605
442923884
932070951927369728
2954513769
135749583
724484690
32465166
47851397
2147738893
4335930327
1036148246962294785
4843069956
260257802
3098385085
798763100535033856
766321778193002496
29304600
821108471416418305
1012933034528497664
195996866
64650353
792681662
780976676356263937
1115760965646192641
2942016676
1206059953
1155594601891151872
2317902565
27800678
42256596
880520283777449986
406376626
1064816870081982464
869623471
554314569
3463181775
346069550
910532628465545223
1092144733261058049
2364376560
331825073
9078772
2938884273
1146552810705756160
45155495
1062525935981944833
950927630236377088
62303592
31374593
1068617273215197184
284352660
1371520388149174276
16560737
15377659
344558082
745896495489159169
951869889601515521
110059863
752656268381155328
2304822276
310519143
105844396
1020024518021124097
2165364858
897768939706515456
24021152
485138675
702144523728588800
42691932
500143811
1326188038729428993
4850341761
1285985159830016002
1247318197625393153
300071105
1938177678
1215407622519762944
279705095
823583545100816390
1225093223095439366
1031254786295967746
117465223
1204538782197915648
1081304173222580224
254997988
368057936
12927822
3342723394
16998699
309718072
342450499
